Entity,Code,Date,Total confirmed cases (cases),Daily new confirmed cases (cases)
Libya,LBY,29-Mar-20,1,0
Libya,LBY,30-Mar-20,8,7
Libya,LBY,31-Mar-20,8,0
Libya,LBY,1-Apr-20,10,2
Libya,LBY,2-Apr-20,10,0
Libya,LBY,3-Apr-20,11,1
Libya,LBY,4-Apr-20,11,0
Liechtenstein,LIE,5-Mar-20,1,1
Liechtenstein,LIE,12-Mar-20,3,2
Liechtenstein,LIE,13-Mar-20,4,1
Liechtenstein,LIE,14-Mar-20,4,0
Liechtenstein,LIE,15-Mar-20,4,0
Liechtenstein,LIE,16-Mar-20,7,3
Liechtenstein,LIE,17-Mar-20,7,0
Liechtenstein,LIE,18-Mar-20,7,0
Liechtenstein,LIE,19-Mar-20,25,18
Liechtenstein,LIE,20-Mar-20,25,0
Liechtenstein,LIE,21-Mar-20,34,9
Liechtenstein,LIE,22-Mar-20,36,2
Liechtenstein,LIE,23-Mar-20,46,10
Liechtenstein,LIE,24-Mar-20,46,0
Liechtenstein,LIE,25-Mar-20,47,1
Liechtenstein,LIE,26-Mar-20,51,4
Liechtenstein,LIE,27-Mar-20,56,5
Liechtenstein,LIE,28-Mar-20,60,4
Liechtenstein,LIE,29-Mar-20,61,1
Liechtenstein,LIE,30-Mar-20,62,1
Liechtenstein,LIE,31-Mar-20,64,2
Liechtenstein,LIE,1-Apr-20,68,4
Liechtenstein,LIE,2-Apr-20,72,4
Liechtenstein,LIE,3-Apr-20,75,3
Liechtenstein,LIE,4-Apr-20,75,0
Lithuania,LTU,31-Dec-19,0,0
Lithuania,LTU,1-Jan-20,0,0
Lithuania,LTU,2-Jan-20,0,0
Lithuania,LTU,3-Jan-20,0,0
Lithuania,LTU,4-Jan-20,0,0
Lithuania,LTU,5-Jan-20,0,0
Lithuania,LTU,6-Jan-20,0,0
Lithuania,LTU,7-Jan-20,0,0
Lithuania,LTU,8-Jan-20,0,0
Lithuania,LTU,9-Jan-20,0,0
Lithuania,LTU,10-Jan-20,0,0
Lithuania,LTU,11-Jan-20,0,0
Lithuania,LTU,12-Jan-20,0,0
Lithuania,LTU,13-Jan-20,0,0
Lithuania,LTU,14-Jan-20,0,0
Lithuania,LTU,15-Jan-20,0,0
Lithuania,LTU,16-Jan-20,0,0
Lithuania,LTU,17-Jan-20,0,0
Lithuania,LTU,18-Jan-20,0,0
Lithuania,LTU,19-Jan-20,0,0
Lithuania,LTU,20-Jan-20,0,0
Lithuania,LTU,21-Jan-20,0,0
Lithuania,LTU,22-Jan-20,0,0
Lithuania,LTU,23-Jan-20,0,0
Lithuania,LTU,24-Jan-20,0,0
Lithuania,LTU,25-Jan-20,0,0
Lithuania,LTU,26-Jan-20,0,0
Lithuania,LTU,27-Jan-20,0,0
Lithuania,LTU,28-Jan-20,0,0
Lithuania,LTU,29-Jan-20,0,0
Lithuania,LTU,30-Jan-20,0,0
Lithuania,LTU,31-Jan-20,0,0
Lithuania,LTU,1-Feb-20,0,0
Lithuania,LTU,2-Feb-20,0,0
Lithuania,LTU,3-Feb-20,0,0
Lithuania,LTU,4-Feb-20,0,0
Lithuania,LTU,5-Feb-20,0,0
Lithuania,LTU,6-Feb-20,0,0
Lithuania,LTU,7-Feb-20,0,0
Lithuania,LTU,8-Feb-20,0,0
Lithuania,LTU,9-Feb-20,0,0
Lithuania,LTU,10-Feb-20,0,0
Lithuania,LTU,11-Feb-20,0,0
Lithuania,LTU,12-Feb-20,0,0
Lithuania,LTU,13-Feb-20,0,0
Lithuania,LTU,14-Feb-20,0,0
Lithuania,LTU,15-Feb-20,0,0
Lithuania,LTU,16-Feb-20,0,0
Lithuania,LTU,17-Feb-20,0,0
Lithuania,LTU,18-Feb-20,0,0
Lithuania,LTU,19-Feb-20,0,0
Lithuania,LTU,20-Feb-20,0,0
Lithuania,LTU,21-Feb-20,0,0
Lithuania,LTU,22-Feb-20,0,0
Lithuania,LTU,23-Feb-20,0,0
Lithuania,LTU,24-Feb-20,0,0
Lithuania,LTU,25-Feb-20,0,0
Lithuania,LTU,26-Feb-20,0,0
Lithuania,LTU,27-Feb-20,0,0
Lithuania,LTU,28-Feb-20,1,1
Lithuania,LTU,29-Feb-20,1,0
Lithuania,LTU,1-Mar-20,1,0
Lithuania,LTU,2-Mar-20,1,0
Lithuania,LTU,11-Mar-20,3,2
Lithuania,LTU,12-Mar-20,3,0
Lithuania,LTU,14-Mar-20,6,3
Lithuania,LTU,15-Mar-20,9,3
Lithuania,LTU,16-Mar-20,14,5
Lithuania,LTU,17-Mar-20,17,3
Lithuania,LTU,18-Mar-20,25,8
Lithuania,LTU,19-Mar-20,33,8
Lithuania,LTU,20-Mar-20,48,15
Lithuania,LTU,21-Mar-20,69,21
Lithuania,LTU,22-Mar-20,105,36
Lithuania,LTU,23-Mar-20,143,38
Lithuania,LTU,24-Mar-20,179,36
Lithuania,LTU,25-Mar-20,209,30
Lithuania,LTU,26-Mar-20,274,65
Lithuania,LTU,27-Mar-20,299,25
Lithuania,LTU,28-Mar-20,358,59
Lithuania,LTU,29-Mar-20,394,36
Lithuania,LTU,30-Mar-20,484,90
Lithuania,LTU,31-Mar-20,484,0
Lithuania,LTU,1-Apr-20,533,49
Lithuania,LTU,2-Apr-20,581,48
Lithuania,LTU,3-Apr-20,649,68
Lithuania,LTU,4-Apr-20,771,122
Luxembourg,LUX,31-Dec-19,0,0
Luxembourg,LUX,1-Jan-20,0,0
Luxembourg,LUX,2-Jan-20,0,0
Luxembourg,LUX,3-Jan-20,0,0
Luxembourg,LUX,4-Jan-20,0,0
Luxembourg,LUX,5-Jan-20,0,0
Luxembourg,LUX,6-Jan-20,0,0
Luxembourg,LUX,7-Jan-20,0,0
Luxembourg,LUX,8-Jan-20,0,0
Luxembourg,LUX,9-Jan-20,0,0
Luxembourg,LUX,10-Jan-20,0,0
Luxembourg,LUX,11-Jan-20,0,0
Luxembourg,LUX,12-Jan-20,0,0
Luxembourg,LUX,13-Jan-20,0,0
Luxembourg,LUX,14-Jan-20,0,0
Luxembourg,LUX,15-Jan-20,0,0
Luxembourg,LUX,16-Jan-20,0,0
Luxembourg,LUX,17-Jan-20,0,0
Luxembourg,LUX,18-Jan-20,0,0
Luxembourg,LUX,19-Jan-20,0,0
Luxembourg,LUX,20-Jan-20,0,0
Luxembourg,LUX,21-Jan-20,0,0
Luxembourg,LUX,22-Jan-20,0,0
Luxembourg,LUX,23-Jan-20,0,0
Luxembourg,LUX,24-Jan-20,0,0
Luxembourg,LUX,25-Jan-20,0,0
Luxembourg,LUX,26-Jan-20,0,0
Luxembourg,LUX,27-Jan-20,0,0
Luxembourg,LUX,28-Jan-20,0,0
Luxembourg,LUX,29-Jan-20,0,0
Luxembourg,LUX,30-Jan-20,0,0
Luxembourg,LUX,31-Jan-20,0,0
Luxembourg,LUX,1-Feb-20,0,0
Luxembourg,LUX,2-Feb-20,0,0
Luxembourg,LUX,3-Feb-20,0,0
Luxembourg,LUX,4-Feb-20,0,0
Luxembourg,LUX,5-Feb-20,0,0
Luxembourg,LUX,6-Feb-20,0,0
Luxembourg,LUX,7-Feb-20,0,0
Luxembourg,LUX,8-Feb-20,0,0
Luxembourg,LUX,9-Feb-20,0,0
Luxembourg,LUX,10-Feb-20,0,0
Luxembourg,LUX,11-Feb-20,0,0
Luxembourg,LUX,12-Feb-20,0,0
Luxembourg,LUX,13-Feb-20,0,0
Luxembourg,LUX,14-Feb-20,0,0
Luxembourg,LUX,15-Feb-20,0,0
Luxembourg,LUX,16-Feb-20,0,0
Luxembourg,LUX,17-Feb-20,0,0
Luxembourg,LUX,18-Feb-20,0,0
Luxembourg,LUX,19-Feb-20,0,0
Luxembourg,LUX,20-Feb-20,0,0
Luxembourg,LUX,21-Feb-20,0,0
Luxembourg,LUX,22-Feb-20,0,0
Luxembourg,LUX,23-Feb-20,0,0
Luxembourg,LUX,24-Feb-20,0,0
Luxembourg,LUX,25-Feb-20,0,0
Luxembourg,LUX,26-Feb-20,0,0
Luxembourg,LUX,27-Feb-20,0,0
Luxembourg,LUX,28-Feb-20,0,0
Luxembourg,LUX,29-Feb-20,0,0
Luxembourg,LUX,1-Mar-20,1,1
Luxembourg,LUX,2-Mar-20,1,0
Luxembourg,LUX,7-Mar-20,3,2
Luxembourg,LUX,9-Mar-20,5,2
Luxembourg,LUX,11-Mar-20,7,2
Luxembourg,LUX,12-Mar-20,7,0
Luxembourg,LUX,13-Mar-20,26,19
Luxembourg,LUX,14-Mar-20,38,12
Luxembourg,LUX,16-Mar-20,77,39
Luxembourg,LUX,17-Mar-20,81,4
Luxembourg,LUX,18-Mar-20,140,59
Luxembourg,LUX,19-Mar-20,210,70
Luxembourg,LUX,20-Mar-20,345,135
Luxembourg,LUX,21-Mar-20,484,139
Luxembourg,LUX,22-Mar-20,670,186
Luxembourg,LUX,23-Mar-20,798,128
Luxembourg,LUX,24-Mar-20,875,77
Luxembourg,LUX,25-Mar-20,1099,224
Luxembourg,LUX,26-Mar-20,1333,234
Luxembourg,LUX,27-Mar-20,1453,120
Luxembourg,LUX,28-Mar-20,1605,152
Luxembourg,LUX,29-Mar-20,1831,226
Luxembourg,LUX,30-Mar-20,1950,119
Luxembourg,LUX,31-Mar-20,1988,38
Luxembourg,LUX,1-Apr-20,2178,190
Luxembourg,LUX,2-Apr-20,2319,141
Luxembourg,LUX,3-Apr-20,2487,168
Luxembourg,LUX,4-Apr-20,2612,125
Macedonia,MKD,31-Dec-19,0,0
Macedonia,MKD,1-Jan-20,0,0
Macedonia,MKD,2-Jan-20,0,0
Macedonia,MKD,3-Jan-20,0,0
Macedonia,MKD,4-Jan-20,0,0
Macedonia,MKD,5-Jan-20,0,0
Macedonia,MKD,6-Jan-20,0,0
Macedonia,MKD,7-Jan-20,0,0
Macedonia,MKD,8-Jan-20,0,0
Macedonia,MKD,9-Jan-20,0,0
Macedonia,MKD,10-Jan-20,0,0
Macedonia,MKD,11-Jan-20,0,0
Macedonia,MKD,12-Jan-20,0,0
Macedonia,MKD,13-Jan-20,0,0
Macedonia,MKD,14-Jan-20,0,0
Macedonia,MKD,15-Jan-20,0,0
Macedonia,MKD,16-Jan-20,0,0
Macedonia,MKD,17-Jan-20,0,0
Macedonia,MKD,18-Jan-20,0,0
Macedonia,MKD,19-Jan-20,0,0
Macedonia,MKD,20-Jan-20,0,0
Macedonia,MKD,21-Jan-20,0,0
Macedonia,MKD,22-Jan-20,0,0
Macedonia,MKD,23-Jan-20,0,0
Macedonia,MKD,24-Jan-20,0,0
Macedonia,MKD,25-Jan-20,0,0
Macedonia,MKD,26-Jan-20,0,0
Macedonia,MKD,27-Jan-20,0,0
Macedonia,MKD,28-Jan-20,0,0
Macedonia,MKD,29-Jan-20,0,0
Macedonia,MKD,30-Jan-20,0,0
Macedonia,MKD,31-Jan-20,0,0
Macedonia,MKD,1-Feb-20,0,0
Macedonia,MKD,2-Feb-20,0,0
Macedonia,MKD,3-Feb-20,0,0
Macedonia,MKD,4-Feb-20,0,0
Macedonia,MKD,5-Feb-20,0,0
Macedonia,MKD,6-Feb-20,0,0
Macedonia,MKD,7-Feb-20,0,0
Macedonia,MKD,8-Feb-20,0,0
Macedonia,MKD,9-Feb-20,0,0
Macedonia,MKD,10-Feb-20,0,0
Macedonia,MKD,11-Feb-20,0,0
Macedonia,MKD,12-Feb-20,0,0
Macedonia,MKD,13-Feb-20,0,0
Macedonia,MKD,14-Feb-20,0,0
Macedonia,MKD,15-Feb-20,0,0
Macedonia,MKD,16-Feb-20,0,0
Macedonia,MKD,17-Feb-20,0,0
Macedonia,MKD,18-Feb-20,0,0
Macedonia,MKD,19-Feb-20,0,0
Macedonia,MKD,20-Feb-20,0,0
Macedonia,MKD,21-Feb-20,0,0
Macedonia,MKD,22-Feb-20,0,0
Macedonia,MKD,23-Feb-20,0,0
Macedonia,MKD,24-Feb-20,0,0
Macedonia,MKD,25-Feb-20,0,0
Macedonia,MKD,26-Feb-20,0,0
Macedonia,MKD,27-Feb-20,1,1
Macedonia,MKD,28-Feb-20,1,0
Macedonia,MKD,29-Feb-20,1,0
Macedonia,MKD,1-Mar-20,1,0
Macedonia,MKD,2-Mar-20,1,0
Macedonia,MKD,7-Mar-20,3,2
Macedonia,MKD,11-Mar-20,7,4
Macedonia,MKD,13-Mar-20,9,2
Macedonia,MKD,14-Mar-20,13,4
Macedonia,MKD,16-Mar-20,13,0
Macedonia,MKD,17-Mar-20,19,6
Macedonia,MKD,18-Mar-20,31,12
Macedonia,MKD,19-Mar-20,42,11
Macedonia,MKD,20-Mar-20,48,6
Macedonia,MKD,21-Mar-20,70,22
Macedonia,MKD,22-Mar-20,85,15
Macedonia,MKD,23-Mar-20,114,29
Macedonia,MKD,24-Mar-20,136,22
Macedonia,MKD,25-Mar-20,148,12
Macedonia,MKD,26-Mar-20,177,29
Macedonia,MKD,27-Mar-20,201,24
Macedonia,MKD,28-Mar-20,219,18
Macedonia,MKD,29-Mar-20,241,22
Macedonia,MKD,30-Mar-20,259,18
Macedonia,MKD,31-Mar-20,285,26
Macedonia,MKD,1-Apr-20,329,44
Macedonia,MKD,2-Apr-20,354,25
Macedonia,MKD,3-Apr-20,354,0
Macedonia,MKD,4-Apr-20,430,76
Madagascar,MDG,21-Mar-20,3,3
Madagascar,MDG,22-Mar-20,3,0
Madagascar,MDG,23-Mar-20,3,0
Madagascar,MDG,24-Mar-20,17,14
Madagascar,MDG,25-Mar-20,19,2
Madagascar,MDG,26-Mar-20,19,0
Madagascar,MDG,27-Mar-20,23,4
Madagascar,MDG,28-Mar-20,24,1
Madagascar,MDG,29-Mar-20,28,4
Madagascar,MDG,30-Mar-20,37,9
Madagascar,MDG,31-Mar-20,44,7
Madagascar,MDG,1-Apr-20,46,2
Madagascar,MDG,2-Apr-20,54,8
Madagascar,MDG,3-Apr-20,59,5
Madagascar,MDG,4-Apr-20,65,6
Malawi,MWI,3-Apr-20,3,3
Malawi,MWI,4-Apr-20,3,0
Malaysia,MYS,31-Dec-19,0,0
Malaysia,MYS,1-Jan-20,0,0
Malaysia,MYS,2-Jan-20,0,0
Malaysia,MYS,3-Jan-20,0,0
Malaysia,MYS,4-Jan-20,0,0
Malaysia,MYS,5-Jan-20,0,0
Malaysia,MYS,6-Jan-20,0,0
Malaysia,MYS,7-Jan-20,0,0
Malaysia,MYS,8-Jan-20,0,0
Malaysia,MYS,9-Jan-20,0,0
Malaysia,MYS,10-Jan-20,0,0
Malaysia,MYS,11-Jan-20,0,0
Malaysia,MYS,12-Jan-20,0,0
Malaysia,MYS,13-Jan-20,0,0
Malaysia,MYS,14-Jan-20,0,0
Malaysia,MYS,15-Jan-20,0,0
Malaysia,MYS,16-Jan-20,0,0
Malaysia,MYS,17-Jan-20,0,0
Malaysia,MYS,18-Jan-20,0,0
Malaysia,MYS,19-Jan-20,0,0
Malaysia,MYS,20-Jan-20,0,0
Malaysia,MYS,21-Jan-20,0,0
Malaysia,MYS,22-Jan-20,0,0
Malaysia,MYS,23-Jan-20,0,0
Malaysia,MYS,24-Jan-20,0,0
Malaysia,MYS,25-Jan-20,3,3
Malaysia,MYS,26-Jan-20,4,1
Malaysia,MYS,27-Jan-20,4,0
Malaysia,MYS,28-Jan-20,4,0
Malaysia,MYS,29-Jan-20,7,3
Malaysia,MYS,30-Jan-20,7,0
Malaysia,MYS,31-Jan-20,8,1
Malaysia,MYS,1-Feb-20,8,0
Malaysia,MYS,2-Feb-20,8,0
Malaysia,MYS,3-Feb-20,8,0
Malaysia,MYS,4-Feb-20,8,0
Malaysia,MYS,5-Feb-20,10,2
Malaysia,MYS,6-Feb-20,12,2
Malaysia,MYS,7-Feb-20,14,2
Malaysia,MYS,8-Feb-20,15,1
Malaysia,MYS,9-Feb-20,16,1
Malaysia,MYS,10-Feb-20,18,2
Malaysia,MYS,11-Feb-20,18,0
Malaysia,MYS,12-Feb-20,18,0
Malaysia,MYS,13-Feb-20,18,0
Malaysia,MYS,14-Feb-20,19,1
Malaysia,MYS,15-Feb-20,21,2
Malaysia,MYS,16-Feb-20,22,1
Malaysia,MYS,17-Feb-20,22,0
Malaysia,MYS,18-Feb-20,22,0
Malaysia,MYS,19-Feb-20,22,0
Malaysia,MYS,20-Feb-20,22,0
Malaysia,MYS,21-Feb-20,22,0
Malaysia,MYS,22-Feb-20,22,0
Malaysia,MYS,23-Feb-20,22,0
Malaysia,MYS,24-Feb-20,22,0
Malaysia,MYS,25-Feb-20,22,0
Malaysia,MYS,26-Feb-20,22,0
Malaysia,MYS,27-Feb-20,22,0
Malaysia,MYS,28-Feb-20,23,1
Malaysia,MYS,29-Feb-20,25,2
Malaysia,MYS,1-Mar-20,25,0
Malaysia,MYS,2-Mar-20,29,4
Malaysia,MYS,4-Mar-20,36,7
Malaysia,MYS,5-Mar-20,50,14
Malaysia,MYS,6-Mar-20,50,0
Malaysia,MYS,7-Mar-20,83,33
Malaysia,MYS,8-Mar-20,93,10
Malaysia,MYS,9-Mar-20,99,6
Malaysia,MYS,10-Mar-20,117,18
Malaysia,MYS,11-Mar-20,129,12
Malaysia,MYS,12-Mar-20,149,20
Malaysia,MYS,13-Mar-20,158,9
Malaysia,MYS,14-Mar-20,197,39
Malaysia,MYS,15-Mar-20,238,41
Malaysia,MYS,16-Mar-20,428,190
Malaysia,MYS,17-Mar-20,553,125
Malaysia,MYS,18-Mar-20,673,120
Malaysia,MYS,19-Mar-20,790,117
Malaysia,MYS,20-Mar-20,900,110
Malaysia,MYS,21-Mar-20,1030,130
Malaysia,MYS,22-Mar-20,1183,153
Malaysia,MYS,23-Mar-20,1306,123
Malaysia,MYS,24-Mar-20,1518,212
Malaysia,MYS,25-Mar-20,1624,106
Malaysia,MYS,26-Mar-20,1796,172
Malaysia,MYS,27-Mar-20,2031,235
Malaysia,MYS,28-Mar-20,2161,130
Malaysia,MYS,29-Mar-20,2320,159
Malaysia,MYS,30-Mar-20,2470,150
Malaysia,MYS,31-Mar-20,2626,156
Malaysia,MYS,1-Apr-20,2626,0
Malaysia,MYS,2-Apr-20,2908,282
Malaysia,MYS,3-Apr-20,3116,208
Malaysia,MYS,4-Apr-20,3333,217
Maldives,MDV,8-Mar-20,2,2
Maldives,MDV,9-Mar-20,4,2
Maldives,MDV,11-Mar-20,6,2
Maldives,MDV,12-Mar-20,8,2
Maldives,MDV,14-Mar-20,9,1
Maldives,MDV,15-Mar-20,9,0
Maldives,MDV,16-Mar-20,13,4
Maldives,MDV,17-Mar-20,13,0
Maldives,MDV,18-Mar-20,13,0
Maldives,MDV,19-Mar-20,13,0
Maldives,MDV,20-Mar-20,13,0
Maldives,MDV,21-Mar-20,13,0
Maldives,MDV,22-Mar-20,13,0
Maldives,MDV,23-Mar-20,13,0
Maldives,MDV,24-Mar-20,13,0
Maldives,MDV,25-Mar-20,13,0
Maldives,MDV,26-Mar-20,13,0
Maldives,MDV,27-Mar-20,13,0
Maldives,MDV,28-Mar-20,14,1
Maldives,MDV,29-Mar-20,16,2
Maldives,MDV,30-Mar-20,17,1
Maldives,MDV,31-Mar-20,17,0
Maldives,MDV,1-Apr-20,18,1
Maldives,MDV,2-Apr-20,19,1
Maldives,MDV,3-Apr-20,19,0
Maldives,MDV,4-Apr-20,19,0
Mali,MLI,26-Mar-20,2,2
Mali,MLI,27-Mar-20,4,2
Mali,MLI,28-Mar-20,4,0
Mali,MLI,29-Mar-20,9,5
Mali,MLI,30-Mar-20,18,9
Mali,MLI,31-Mar-20,18,0
Mali,MLI,1-Apr-20,18,0
Mali,MLI,2-Apr-20,28,10
Mali,MLI,3-Apr-20,36,8
Mali,MLI,4-Apr-20,39,3
Malta,MLT,8-Mar-20,3,3
Malta,MLT,10-Mar-20,4,1
Malta,MLT,12-Mar-20,6,2
Malta,MLT,13-Mar-20,9,3
Malta,MLT,14-Mar-20,12,3
Malta,MLT,15-Mar-20,18,6
Malta,MLT,16-Mar-20,21,3
Malta,MLT,17-Mar-20,30,9
Malta,MLT,18-Mar-20,38,8
Malta,MLT,19-Mar-20,48,10
Malta,MLT,20-Mar-20,53,5
Malta,MLT,21-Mar-20,64,11
Malta,MLT,22-Mar-20,73,9
Malta,MLT,23-Mar-20,90,17
Malta,MLT,24-Mar-20,107,17
Malta,MLT,25-Mar-20,120,13
Malta,MLT,26-Mar-20,129,9
Malta,MLT,27-Mar-20,134,5
Malta,MLT,28-Mar-20,139,5
Malta,MLT,29-Mar-20,149,10
Malta,MLT,30-Mar-20,151,2
Malta,MLT,31-Mar-20,156,5
Malta,MLT,1-Apr-20,167,11
Malta,MLT,2-Apr-20,188,21
Malta,MLT,3-Apr-20,195,7
Malta,MLT,4-Apr-20,202,7
Mauritania,MRT,15-Mar-20,1,1
Mauritania,MRT,16-Mar-20,1,0
Mauritania,MRT,17-Mar-20,1,0
Mauritania,MRT,18-Mar-20,1,0
Mauritania,MRT,19-Mar-20,1,0
Mauritania,MRT,20-Mar-20,2,1
Mauritania,MRT,21-Mar-20,2,0
Mauritania,MRT,22-Mar-20,2,0
Mauritania,MRT,23-Mar-20,2,0
Mauritania,MRT,24-Mar-20,2,0
Mauritania,MRT,25-Mar-20,2,0
Mauritania,MRT,26-Mar-20,2,0
Mauritania,MRT,27-Mar-20,3,1
Mauritania,MRT,28-Mar-20,3,0
Mauritania,MRT,29-Mar-20,5,2
Mauritania,MRT,30-Mar-20,5,0
Mauritania,MRT,31-Mar-20,5,0
Mauritania,MRT,1-Apr-20,5,0
Mauritania,MRT,2-Apr-20,5,0
Mauritania,MRT,3-Apr-20,6,1
Mauritania,MRT,4-Apr-20,6,0
Mauritius,MUS,20-Mar-20,3,3
Mauritius,MUS,21-Mar-20,12,9
Mauritius,MUS,22-Mar-20,14,2
Mauritius,MUS,23-Mar-20,28,14
Mauritius,MUS,24-Mar-20,36,8
Mauritius,MUS,25-Mar-20,42,6
Mauritius,MUS,26-Mar-20,48,6
Mauritius,MUS,27-Mar-20,81,33
Mauritius,MUS,28-Mar-20,94,13
Mauritius,MUS,29-Mar-20,102,8
Mauritius,MUS,30-Mar-20,110,8
Mauritius,MUS,31-Mar-20,128,18
Mauritius,MUS,1-Apr-20,143,15
Mauritius,MUS,2-Apr-20,154,11
Mauritius,MUS,3-Apr-20,169,15
Mauritius,MUS,4-Apr-20,186,17
Mexico,MEX,31-Dec-19,0,0
Mexico,MEX,1-Jan-20,0,0
Mexico,MEX,2-Jan-20,0,0
Mexico,MEX,3-Jan-20,0,0
Mexico,MEX,4-Jan-20,0,0
Mexico,MEX,5-Jan-20,0,0
Mexico,MEX,6-Jan-20,0,0
Mexico,MEX,7-Jan-20,0,0
Mexico,MEX,8-Jan-20,0,0
Mexico,MEX,9-Jan-20,0,0
Mexico,MEX,10-Jan-20,0,0
Mexico,MEX,11-Jan-20,0,0
Mexico,MEX,12-Jan-20,0,0
Mexico,MEX,13-Jan-20,0,0
Mexico,MEX,14-Jan-20,0,0
Mexico,MEX,15-Jan-20,0,0
Mexico,MEX,16-Jan-20,0,0
Mexico,MEX,17-Jan-20,0,0
Mexico,MEX,18-Jan-20,0,0
Mexico,MEX,19-Jan-20,0,0
Mexico,MEX,20-Jan-20,0,0
Mexico,MEX,21-Jan-20,0,0
Mexico,MEX,22-Jan-20,0,0
Mexico,MEX,23-Jan-20,0,0
Mexico,MEX,24-Jan-20,0,0
Mexico,MEX,25-Jan-20,0,0
Mexico,MEX,26-Jan-20,0,0
Mexico,MEX,27-Jan-20,0,0
Mexico,MEX,28-Jan-20,0,0
Mexico,MEX,29-Jan-20,0,0
Mexico,MEX,30-Jan-20,0,0
Mexico,MEX,31-Jan-20,0,0
Mexico,MEX,1-Feb-20,0,0
Mexico,MEX,2-Feb-20,0,0
Mexico,MEX,3-Feb-20,0,0
Mexico,MEX,4-Feb-20,0,0
Mexico,MEX,5-Feb-20,0,0
Mexico,MEX,6-Feb-20,0,0
Mexico,MEX,7-Feb-20,0,0
Mexico,MEX,8-Feb-20,0,0
Mexico,MEX,9-Feb-20,0,0
Mexico,MEX,10-Feb-20,0,0
Mexico,MEX,11-Feb-20,0,0
Mexico,MEX,12-Feb-20,0,0
Mexico,MEX,13-Feb-20,0,0
Mexico,MEX,14-Feb-20,0,0
Mexico,MEX,15-Feb-20,0,0
Mexico,MEX,16-Feb-20,0,0
Mexico,MEX,17-Feb-20,0,0
Mexico,MEX,18-Feb-20,0,0
Mexico,MEX,19-Feb-20,0,0
Mexico,MEX,20-Feb-20,0,0
Mexico,MEX,21-Feb-20,0,0
Mexico,MEX,22-Feb-20,0,0
Mexico,MEX,23-Feb-20,0,0
Mexico,MEX,24-Feb-20,0,0
Mexico,MEX,25-Feb-20,0,0
Mexico,MEX,26-Feb-20,0,0
Mexico,MEX,27-Feb-20,0,0
Mexico,MEX,28-Feb-20,0,0
Mexico,MEX,29-Feb-20,2,2
Mexico,MEX,1-Mar-20,4,2
Mexico,MEX,2-Mar-20,5,1
Mexico,MEX,9-Mar-20,7,2
Mexico,MEX,12-Mar-20,11,4
Mexico,MEX,13-Mar-20,16,5
Mexico,MEX,14-Mar-20,26,10
Mexico,MEX,15-Mar-20,41,15
Mexico,MEX,16-Mar-20,53,12
Mexico,MEX,17-Mar-20,82,29
Mexico,MEX,18-Mar-20,93,11
Mexico,MEX,19-Mar-20,118,25
Mexico,MEX,20-Mar-20,164,46
Mexico,MEX,21-Mar-20,203,39
Mexico,MEX,22-Mar-20,251,48
Mexico,MEX,23-Mar-20,316,65
Mexico,MEX,24-Mar-20,367,51
Mexico,MEX,25-Mar-20,405,38
Mexico,MEX,26-Mar-20,475,70
Mexico,MEX,27-Mar-20,585,110
Mexico,MEX,28-Mar-20,717,132
Mexico,MEX,29-Mar-20,848,131
Mexico,MEX,30-Mar-20,993,145
Mexico,MEX,31-Mar-20,1094,101
Mexico,MEX,1-Apr-20,1215,121
Mexico,MEX,2-Apr-20,1378,163
Mexico,MEX,3-Apr-20,1378,0
Mexico,MEX,4-Apr-20,1688,310
Moldova,MDA,8-Mar-20,1,1
Moldova,MDA,11-Mar-20,3,2
Moldova,MDA,12-Mar-20,4,1
Moldova,MDA,13-Mar-20,6,2
Moldova,MDA,14-Mar-20,8,2
Moldova,MDA,15-Mar-20,20,12
Moldova,MDA,16-Mar-20,23,3
Moldova,MDA,17-Mar-20,29,6
Moldova,MDA,18-Mar-20,30,1
Moldova,MDA,19-Mar-20,36,6
Moldova,MDA,20-Mar-20,49,13
Moldova,MDA,21-Mar-20,66,17
Moldova,MDA,22-Mar-20,80,14
Moldova,MDA,23-Mar-20,94,14
Moldova,MDA,24-Mar-20,109,15
Moldova,MDA,25-Mar-20,125,16
Moldova,MDA,26-Mar-20,149,24
Moldova,MDA,27-Mar-20,177,28
Moldova,MDA,28-Mar-20,199,22
Moldova,MDA,29-Mar-20,231,32
Moldova,MDA,30-Mar-20,263,32
Moldova,MDA,31-Mar-20,298,35
Moldova,MDA,1-Apr-20,353,55
Moldova,MDA,2-Apr-20,423,70
Moldova,MDA,3-Apr-20,505,82
Moldova,MDA,4-Apr-20,591,86
Monaco,MCO,31-Dec-19,0,0
Monaco,MCO,1-Jan-20,0,0
Monaco,MCO,2-Jan-20,0,0
Monaco,MCO,3-Jan-20,0,0
Monaco,MCO,4-Jan-20,0,0
Monaco,MCO,5-Jan-20,0,0
Monaco,MCO,6-Jan-20,0,0
Monaco,MCO,7-Jan-20,0,0
Monaco,MCO,8-Jan-20,0,0
Monaco,MCO,9-Jan-20,0,0
Monaco,MCO,10-Jan-20,0,0
Monaco,MCO,11-Jan-20,0,0
Monaco,MCO,12-Jan-20,0,0
Monaco,MCO,13-Jan-20,0,0
Monaco,MCO,14-Jan-20,0,0
Monaco,MCO,15-Jan-20,0,0
Monaco,MCO,16-Jan-20,0,0
Monaco,MCO,17-Jan-20,0,0
