country,date,confirmed,tests ,cases/100 tests,media2days,media3days,cumulative
Belgium,21/04/2020,1487,7023,"21,1732877687598","18,1622266215135","18,3261684557561",39982
Belgium,22/04/2020,973,12346,"7,88109509152762","14,5271914301437","14,7351827781849",40955
Belgium,23/04/2020,933,13514,"6,90395145774752","7,39252327463757","11,986111439345",41888
Belgium,24/04/2020,908,15324,"5,92534586269903","6,41464866022328","6,90346413732473",42796
Belgium,25/04/2020,1496,14256,"10,4938271604938","8,20958651159643","7,77437482698013",44292
Belgium,26/04/2020,1032,11936,"8,64611260053619","9,56996988051501","8,35509520790968",45324
Belgium,27/04/2020,809,14573,"5,55136210800796","7,09873735427208","8,23043395634599",46133
Belgium,28/04/2020,553,16594,"3,33252983005906","4,44194596903351","5,84333484620107",46686
Belgium,29/04/2020,647,19549,"3,30963220625096","3,32108101815501","4,06450804810599",47333
Belgium,30/04/2020,525,21385,"2,45499181669394","2,88231201147245","3,03238461766799",47858
Belgium,01/05/2020,660,21375,"3,08771929824561","2,77135555746978","2,95078110706351",48518
Belgium,02/05/2020,513,14743,"3,47961744556739","3,2836683719065","3,00744285350232",49031
Belgium,03/05/2020,485,11986,"4,04638745202737","3,76300244879738","3,53790806528012",49516
Belgium,04/05/2020,389,20585,"1,8897255282973","2,96805649016233","3,13857680863069",49905
Belgium,05/05/2020,361,17520,"2,06050228310502","1,97511390570116","2,66553842114323",50266
Belgium,06/05/2020,242,17304,"1,39852057327785","1,72951142819144","1,78291612822673",50508
Belgium,07/05/2020,272,18181,"1,49606732302954","1,4472939481537","1,6516967264708",50780
Belgium,08/05/2020,639,22101,"2,89127188814986","2,1936696055897","1,92861992815242",51419
Belgium,09/05/2020,591,17882,"3,30499944077844","3,09813566446415","2,56411288398594",52010
Belgium,10/05/2020,585,10341,"5,65709312445605","4,48104628261724","3,95112148446145",52595
Belgium,11/05/2020,485,8049,"6,02559324139645","5,84134318292625","4,99589526887698",53080
Belgium,12/05/2020,368,16267,"2,26224872441139","4,14392098290392","4,64831169675463",53448
Belgium,13/05/2020,330,19319,"1,70816294839277","1,98520583640208","3,33200163806687",53778
Belgium,14/05/2020,202,16389,"1,23253401671853","1,47034848255565","1,7343152298409",53980
Belgium,15/05/2020,307,16806,"1,82672854932762","1,52963128302308","1,58914183814631",54287
Belgium,16/05/2020,356,11598,"3,06949474047249","2,44811164490006","2,04291910217288",54643
Belgium,17/05/2020,345,8317,"4,1481303354575","3,608812537965","3,01478454175254",54988
Belgium,18/05/2020,291,7141,"4,07505951547402","4,11159492546576","3,76422819713467",55279
Belgium,19/05/2020,279,12779,"2,18326942640269","3,12916447093836","3,4688197591114",55558
Belgium,20/05/2020,232,14242,"1,62898469316107","1,90612705978188","2,6291045450126",55790
Belgium,21/05/2020,192,7506,"2,55795363709033","2,0934691651257","2,12340258555136",55982
Belgium,22/05/2020,252,9737,"2,58806613946801","2,57300988827917","2,2583348232398",56234
Belgium,23/05/2020,276,6568,"4,20219244823386","3,39512929385093","3,1160707415974",56510
Belgium,24/05/2020,299,5332,"5,60765191297825","4,90492218060605","4,13263683356004",56809
Belgium,25/05/2020,282,6703,"4,20707146054006","4,90736168675915","4,67230527391739",57091
Belgium,26/05/2020,250,11891,"2,10243040955344","3,15475093504675","3,97238459435725",57341
Belgium,27/05/2020,113,13423,"0,841838635178425","1,47213452236593","2,38378016842397",57454
Belgium,28/05/2020,137,8858,"1,54662452020772","1,19423157769307","1,49696452164653",57591
Belgium,29/05/2020,257,9449,"2,71986453592973","2,13324452806872","1,70277589710529",57848
Belgium,30/05/2020,212,6298,"3,36614798348682","3,04300625970827","2,54421234654142",58060
